-786.629,-4530.9,0.999868,0.0162416,0,1.73714,0,1.30424
-779.227,-4530.77,0.999141,0.0414383,7.40234,1.99596,7.40234,1.03397
-778.556,-4530.75,0.998505,0.0546675,8.07447,1.99727,8.07447,0.996774
-777.877,-4530.71,0.998505,0.0546676,8.75418,2.01613,8.75418,0.940688
-777.198,-4530.67,0.998505,0.0546677,9.43389,2.0473,9.43389,0.903233
-776.52,-4530.64,0.998473,0.0552486,10.1136,2.05659,10.1136,0.856723
-775.848,-4530.6,0.997665,0.0683028,10.7862,2.06422,10.7862,0.800691
-775.169,-4530.55,0.997665,0.0683029,11.4665,2.06291,11.4665,0.74487
-774.491,-4530.51,0.997665,0.0683029,12.1468,2.06195,12.1468,0.679563
-773.812,-4530.46,0.997665,0.0682927,12.827,2.06146,12.827,0.623734
-773.133,-4530.41,0.996641,0.0818998,13.5073,2.06116,13.5073,0.558604
-772.455,-4530.36,0.997665,0.0683032,14.1883,2.05176,14.1883,0.493324
-771.776,-4530.31,0.996641,0.0819,14.8686,2.0518,14.8686,0.437488
-771.097,-4530.25,0.996641,0.0819001,15.5496,2.04262,15.5496,0.363044
-770.419,-4530.2,0.996641,0.0819002,16.2306,2.03342,16.2306,0.297825
-769.74,-4530.14,0.996641,0.0819003,16.9116,2.02438,16.9116,0.223369
-769.061,-4530.09,0.995434,0.0954515,17.5925,2.02455,17.5925,0.158219
-768.382,-4530.02,0.996641,0.0819005,18.2744,2.00613,18.2744,0.0837632
-767.704,-4529.97,0.995337,0.0964588,18.9553,1.99704,18.9553,0.00930702
-767.032,-4529.9,0.99664,0.0819007,19.63,1.97843,19.63,0.0655397
-766.353,-4529.85,0.995434,0.0954519,20.311,1.96937,20.311,0.139788
-765.675,-4529.78,0.995434,0.0954519,20.9928,1.95103,20.9928,0.214181
-764.996,-4529.72,0.99664,0.0819009,21.6746,1.93243,21.6746,0.288606
-764.317,-4529.66,0.995434,0.0954521,22.3556,1.92342,22.3556,0.364097
-763.639,-4529.59,0.995337,0.0964593,23.0374,1.91412,23.0374,0.429076
-762.967,-4529.53,0.99664,0.0819012,23.7121,1.89552,23.7121,0.503036
-762.288,-4529.47,0.995434,0.0954524,24.3931,1.88654,24.3931,0.568133
-761.61,-4529.41,0.995337,0.0964596,25.0749,1.86795,25.0749,0.642344
-760.938,-4529.34,0.99664,0.0819015,25.7496,1.84936,25.7496,0.716783
-760.259,-4529.29,0.995337,0.0964598,26.4306,1.84006,26.4306,0.772615
-759.588,-4529.22,0.99664,0.0819016,27.1053,1.82182,27.1053,0.84706
-758.909,-4529.17,0.995338,0.0964497,27.7863,1.81021,27.7863,0.921506
-758.238,-4529.1,0.996569,0.0827682,28.461,1.78543,28.461,0.995954
-757.566,-4529.05,0.99664,0.0819019,29.1349,1.76178,29.1349,1.05179
-756.887,-4528.99,0.996569,0.0827684,29.8159,1.73275,29.8159,1.11705
-756.216,-4528.93,0.996569,0.0827685,30.4897,1.70275,30.4897,1.18219
-755.544,-4528.88,0.996569,0.0827686,31.1636,1.67312,31.1636,1.24733
-754.873,-4528.82,0.997563,0.0697695,31.8375,1.64386,31.8375,1.30316
-754.208,-4528.78,0.997615,0.0690299,32.5035,1.60768,32.5035,1.35899
-753.537,-4528.73,0.997615,0.06903,33.1767,1.57862,33.1767,1.41483
-752.865,-4528.68,0.997563,0.0697698,33.8498,1.54161,33.8498,1.47067
-752.201,-4528.64,0.997615,0.0690302,34.5158,1.50163,34.5158,1.5172
-751.529,-4528.59,0.999781,0.0209136,35.189,1.46199,35.189,1.57303
-750.2,-4528.56,0.999781,0.0209136,36.5181,1.4497,36.5181,1.61069
-750.2,-4528.56,0.999995,0.00314753,0,1.44733,0,1.61942
-744.471,-4528.54,0.999959,-0.00906348,5.72964,1.42827,5.72964,1.6957
-726.825,-4528.7,0.999964,-0.00851812,23.3764,1.41942,23.3764,1.71251
-709.15,-4528.86,0.999966,-0.0081899,41.0517,1.40981,41.0517,1.68463
-698.805,-4528.94,0.999966,-0.0081899,51.3968,1.40971,51.3968,1.67581
