-212.899,-1186.08,-0.938217,-0.346047,0,1.58222,0,4.48059
-213.656,-1186.36,-0.882786,-0.469776,0.806798,1.55355,0.806798,3.67379
-214.513,-1186.82,-0.680559,-0.732693,1.77751,1.71123,1.77751,2.71451
-214.841,-1187.17,-0.290893,-0.956756,2.2602,1.70655,2.2602,2.30594
-214.991,-1187.67,-0.121194,-0.992629,2.77576,1.63632,2.77576,2.10662
-215.041,-1188.08,0.0376799,-0.99929,3.18831,1.54971,3.18831,2.06677
-215.02,-1188.64,0.196721,-0.98046,3.75645,1.46036,3.75645,2.09613
-214.898,-1189.25,0.348338,-0.937369,4.37347,1.40512,4.37347,2.23243
-214.677,-1189.84,0.511496,-0.859286,5.00893,1.46741,5.00893,2.44531
-214.356,-1190.38,0.679856,-0.733345,5.63714,1.56548,5.63714,2.86013
-213.942,-1190.83,0.86223,-0.506516,6.24634,1.69223,6.24634,3.39362
-213.435,-1191.13,0.986383,-0.164463,6.83435,1.65476,6.83435,3.97469
-212.82,-1191.23,0.986383,-0.164463,7.45695,1.64749,7.45695,4.58384
