-849.971,-4531.04,13.0246,-0.128334
-849.711,-4531.04,13.0296,-0.129698
-849.45,-4531.04,13.0338,-0.129562
-849.19,-4531.04,13.0383,-0.128544
-848.929,-4531.05,13.0441,-0.128437
-848.668,-4531.05,13.0511,-0.129182
-848.407,-4531.05,13.0577,-0.130686
-848.146,-4531.06,13.0636,-0.129996
-847.885,-4531.06,13.0699,-0.130168
-847.624,-4531.06,13.0782,-0.131382
-847.362,-4531.06,13.0859,-0.132745
-847.1,-4531.07,13.0926,-0.135443
-846.838,-4531.07,13.0988,-0.136228
-846.577,-4531.07,13.1037,-0.135917
-846.315,-4531.08,13.108,-0.135826
-846.053,-4531.08,13.1141,-0.13641
-845.791,-4531.08,13.1209,-0.136976
-845.528,-4531.08,13.1311,-0.135834
-845.266,-4531.09,13.1425,-0.136224
-845.003,-4531.09,13.1486,-0.137832
-844.74,-4531.09,13.1532,-0.138356
-844.477,-4531.1,13.1575,-0.135863
-844.214,-4531.1,13.1634,-0.134061
-843.951,-4531.1,13.1713,-0.133291
-843.687,-4531.1,13.1765,-0.135328
-843.424,-4531.11,13.1815,-0.13723
-843.16,-4531.11,13.1898,-0.135712
-842.897,-4531.11,13.1961,-0.134038
-842.633,-4531.12,13.2079,-0.134269
-842.369,-4531.12,13.221,-0.134598
-842.104,-4531.12,13.2273,-0.135415
-841.84,-4531.12,13.2336,-0.137391
-841.575,-4531.13,13.2387,-0.135313
-841.311,-4531.13,13.245,-0.130793
-841.046,-4531.13,13.253,-0.131914
-840.782,-4531.14,13.2602,-0.135469
-840.517,-4531.14,13.2647,-0.138084
-840.251,-4531.14,13.2698,-0.141269
-839.986,-4531.15,13.2744,-0.142492
-839.721,-4531.15,13.2823,-0.145076
-839.456,-4531.15,13.2905,-0.149447
-839.19,-4531.16,13.295,-0.150789
-838.925,-4531.16,13.3003,-0.150273
-838.659,-4531.16,13.3061,-0.148747
-838.393,-4531.17,13.3141,-0.148425
-838.127,-4531.17,13.321,-0.148326
-837.861,-4531.17,13.3255,-0.146811
-837.595,-4531.17,13.3321,-0.147766
-837.328,-4531.18,13.3395,-0.149752
-837.062,-4531.18,13.3446,-0.152058
-836.795,-4531.18,13.3507,-0.152954
-836.528,-4531.19,13.3577,-0.151862
-836.262,-4531.19,13.363,-0.150436
-835.994,-4531.19,13.3679,-0.149099
-835.727,-4531.2,13.3725,-0.147818
-835.46,-4531.2,13.3781,-0.147307
