-57.5814,-1180.94,-1,7.73488e-06,0,1.76836,0,1.75905
-59.4809,-1180.94,-0.999988,0.00489028,1.89951,1.78215,1.89951,1.77203
-61.3875,-1180.93,-1,8.2382e-06,3.80618,1.77531,3.80618,1.76737
-63.2942,-1180.93,-0.999987,0.00511951,5.71282,1.76274,5.71282,1.76274
-65.1151,-1180.92,-0.999987,0.0051008,7.5338,1.76148,7.5338,1.76112
-66.9432,-1180.91,-0.999987,0.00510003,9.36192,1.77009,9.36192,1.75119
-68.7713,-1180.9,-0.999987,0.00512024,11.19,1.76951,11.19,1.75066
-70.5923,-1180.89,-1,9.44915e-06,13.011,1.76927,13.011,1.75044
-72.4204,-1180.89,-0.999987,0.00512174,14.8391,1.75975,14.8391,1.75025
-74.2414,-1180.88,-0.999987,0.00510099,16.6601,1.76905,16.6601,1.75009
-76.0695,-1180.88,-0.999987,0.00512222,18.4882,1.76886,18.4882,1.74079
-77.8904,-1180.87,-1,1.04139e-05,20.3092,1.76886,20.3092,1.74066
-79.7185,-1180.87,-0.999987,0.00510273,22.1373,1.7594,22.1373,1.74996
-81.5466,-1180.86,-0.999987,0.00510196,23.9654,1.7687,23.9654,1.74066
-83.3747,-1180.85,-0.999987,0.00510322,25.7935,1.7687,25.7935,1.74055
-85.2028,-1180.84,-1,1.138e-05,27.6216,1.7687,27.6216,1.73125
-87.0309,-1180.84,-0.999987,0.0051037,29.4497,1.75927,29.4497,1.74055
-88.859,-1180.83,-0.999987,0.00510293,31.2779,1.75927,31.2779,1.74055
-90.6871,-1180.82,-0.999987,0.00510418,33.106,1.76857,33.106,1.73117
-92.5152,-1180.81,-0.999978,0.00666181,34.9341,1.76857,34.9341,1.73117
-93.9149,-1180.8,-1,1.25037e-05,36.3338,1.76857,36.3338,1.72187
-95.3217,-1180.8,-1,1.26886e-05,37.7405,1.76857,37.7405,1.73117
-96.7213,-1180.8,-1,1.28733e-05,39.1402,1.75927,39.1402,1.73117
-98.1138,-1180.8,-0.999978,-0.00663643,40.5327,1.75927,40.5327,1.74048
-99.5135,-1180.81,-0.999978,0.00666141,41.9323,1.74066,41.9323,1.74979
-100.913,-1180.8,-0.999978,0.00669702,43.332,1.74055,43.332,1.74048
-102.306,-1180.79,-0.999978,0.00669587,44.7245,1.74986,44.7245,1.75356
-103.698,-1180.78,-0.999978,0.00669605,46.1171,1.74986,46.1171,1.74955
-105.091,-1180.77,-0.999978,0.00666347,47.5096,1.75917,47.5096,1.74516
-106.49,-1180.76,-0.999978,0.00669775,48.9092,1.75917,48.9092,1.74329
-107.883,-1180.75,-0.999978,0.0066966,50.3018,1.76847,50.3018,1.7329
-109.275,-1180.74,-1,1.45325e-05,51.6943,1.76847,51.6943,1.73231
-110.675,-1180.74,-0.999978,0.00666421,53.0939,1.75917,53.0939,1.74136
-112.075,-1180.74,-1,1.35767e-05,54.4936,1.76847,54.4936,1.74114
-113.474,-1180.74,-0.999987,0.00504721,55.8932,1.75917,55.8932,1.74095
-115.324,-1180.73,-0.999987,0.0050271,57.7428,1.75917,57.7428,1.74079
-117.18,-1180.72,-0.999987,0.0050477,59.5995,1.76847,59.5995,1.74079
-119.03,-1180.71,-1,1.48527e-05,61.449,1.76847,61.449,1.74066
-120.887,-1180.71,-0.999987,0.00504819,63.3057,1.75917,63.3057,1.74996
-122.736,-1180.7,-1,1.53422e-05,65.1552,1.75917,65.1552,1.74986
-124.593,-1180.7,-0.999987,0.00504868,67.0119,1.75917,67.0119,1.75917
-126.442,-1180.69,-0.999903,0.0139548,68.8614,1.7563,68.8614,1.75917
-127.778,-1180.67,-0.999976,0.00698648,70.1969,1.76032,70.1969,1.74986
-129.113,-1180.66,-0.999902,0.0140301,71.5323,1.74687,71.5323,1.74979
-130.441,-1180.64,-0.999976,0.00698683,72.8607,1.75444,72.8607,1.74048
-131.777,-1180.63,-0.999975,0.00702447,74.1961,1.74372,74.1961,1.73117
-133.105,-1180.62,-0.999975,0.00702465,75.5243,1.7429,75.5243,1.73117
-134.433,-1180.61,-0.999876,0.0157198,76.8526,1.73323,76.8526,1.73117
-136.211,-1180.59,-0.999877,0.0156551,78.6309,1.72249,78.6309,1.71256
-137.996,-1180.56,-0.999782,0.020866,80.4164,1.68891,80.4164,1.69395
-139.782,-1180.52,-0.999876,0.0157194,82.202,1.66478,82.202,1.66598
-141.56,-1180.49,-0.999876,0.0157186,83.9803,1.6251,83.9803,1.64737
-143.338,-1180.46,-0.999781,0.0209504,85.7587,1.59561,85.7587,1.62875
-145.116,-1180.43,-0.999766,0.0216473,87.5372,1.56725,87.5372,1.60083
-146.837,-1180.39,-0.999764,0.0217365,89.2585,1.54776,89.2585,1.57291
-148.551,-1180.35,-0.999766,0.0216467,90.9728,1.52918,90.9728,1.53568
-150.272,-1180.32,-0.999375,0.0353575,92.6942,1.50883,92.6942,1.50776
-152.114,-1180.25,-0.997034,0.0769604,94.5377,1.54863,94.5377,1.53176
-153.2,-1180.17,-0.996294,0.086012,95.6264,1.61074,95.6264,1.58222
-154.278,-1180.07,-0.994649,0.103315,96.7087,1.68262,96.7087,1.64741
-156.07,-1179.89,-0.995128,0.0985913,98.5107,1.85362,98.5107,1.78766
-157.856,-1179.71,-0.995128,0.0985913,100.305,2.02815,100.305,1.94167
