-155.421,-1191.47,0.999934,-0.0114524,0,1.72182,0,1.72182
-153.793,-1191.49,0.999986,-0.00521163,1.62826,1.74432,1.62826,1.74182
-152,-1191.5,0.999945,-0.010445,3.42067,1.73823,3.42067,1.74516
-150.215,-1191.52,0.999986,-0.00523087,5.20602,1.74417,5.20602,1.74253
-148.43,-1191.53,0.999986,-0.00521196,6.9913,1.7429,6.9913,1.75091
-146.637,-1191.54,0.999986,-0.00521068,8.78372,1.75119,8.78372,1.75975
-144.845,-1191.55,0.999986,-0.00523121,10.5761,1.75091,10.5761,1.7687
-143.06,-1191.56,0.999986,-0.00521126,12.3614,1.75066,12.3614,1.78719
-141.267,-1191.57,0.999986,-0.00520997,14.1538,1.75044,14.1538,1.78967
-139.475,-1191.58,0.999986,-0.00523155,15.9462,1.75956,15.9462,1.78338
-137.69,-1191.59,1,-1.80773e-05,17.7315,1.75956,17.7315,1.78046
-135.904,-1191.59,0.999986,-0.00523003,19.5168,1.75009,19.5168,1.78868
-134.119,-1191.6,0.999986,-0.00523084,21.3021,1.75009,21.3021,1.78787
-132.334,-1191.61,0.999986,-0.00520879,23.0873,1.74996,23.0873,1.78766
-130.541,-1191.62,0.999986,-0.0052096,24.8797,1.75927,24.8797,1.78747
-128.749,-1191.62,0.999986,-0.00520832,26.6722,1.75927,26.6722,1.77801
-126.957,-1191.63,0.999988,-0.00491632,28.4646,1.75927,28.4646,1.77788
-125.057,-1191.64,0.999988,-0.00489673,30.3641,1.75917,30.3641,1.77778
-123.15,-1191.65,1,-1.61486e-05,32.2708,1.75917,32.2708,1.77778
-121.251,-1191.65,0.999988,-0.00491556,34.1703,1.75917,34.1703,1.78709
-119.351,-1191.66,0.999988,-0.00491531,36.0698,1.75917,36.0698,1.78701
-117.452,-1191.67,0.999988,-0.00491408,37.9694,1.75917,37.9694,1.78701
-115.552,-1191.68,0.999988,-0.00489646,39.8689,1.75917,39.8689,1.78701
-113.646,-1191.69,0.999988,-0.00491456,41.7756,1.75917,41.7756,1.78697
-111.746,-1191.7,0.999988,-0.00491431,43.6751,1.76079,43.6751,1.78697
-109.847,-1191.71,0.999952,-0.00981337,45.5746,1.77118,45.5746,1.77767
-107.947,-1191.73,0.999988,-0.00491282,47.4742,1.76542,47.4742,1.76836
-106.048,-1191.74,0.999988,-0.00491356,49.3737,1.76229,49.3737,1.76836
-104.148,-1191.75,0.999988,-0.00491331,51.2733,1.76112,51.2733,1.76836
-102.249,-1191.76,0.999988,-0.00491305,53.1728,1.75119,53.1728,1.76836
-100.349,-1191.76,0.999951,-0.00984909,55.0723,1.75091,55.0723,1.76834
-98.4567,-1191.78,0.999988,-0.00491157,56.9648,1.75066,56.9648,1.75904
-96.5572,-1191.79,1,-1.2634e-05,58.8643,1.75742,58.8643,1.75904
-94.6577,-1191.79,0.999988,-0.00491205,60.7638,1.75955,60.7638,1.76834
-92.7582,-1191.8,0.999988,-0.0049118,62.6634,1.75444,62.6634,1.76834
-90.8587,-1191.81,1,-1.18811e-05,64.5629,1.76148,64.5629,1.76834
-88.9591,-1191.81,0.999981,-0.00618844,66.4624,1.75149,66.4624,1.77767
-87.4524,-1191.82,0.999981,-0.00621766,67.9692,1.76021,67.9692,1.78127
-85.9528,-1191.83,1,-1.12587e-05,69.4688,1.75996,69.4688,1.77595
-84.446,-1191.83,1,-1.10596e-05,70.9756,1.75975,70.9756,1.77251
-82.9393,-1191.83,0.999981,-0.00621706,72.4823,1.75956,72.4823,1.78007
-81.4396,-1191.84,1,-1.06627e-05,73.982,1.75956,73.982,1.76978
-79.94,-1191.84,1,-1.04646e-05,75.4816,1.7594,75.4816,1.77857
-78.4404,-1191.84,0.999981,-0.0061883,76.9812,1.75009,76.9812,1.77835
-76.9336,-1191.85,0.999987,-0.00512107,78.488,1.7594,78.488,1.77817
-75.1127,-1191.86,1,-9.806e-06,80.309,1.76857,80.309,1.7687
-73.2989,-1191.86,1,-9.56649e-06,82.1228,1.75927,82.1228,1.77788
-71.485,-1191.86,0.999987,-0.0051415,83.9366,1.75927,83.9366,1.78719
-69.6712,-1191.87,1,-9.08659e-06,85.7504,1.75917,85.7504,1.77778
-67.8502,-1191.87,0.999987,-0.00514102,87.5714,1.75917,87.5714,1.78709
-66.0364,-1191.88,1,-8.60637e-06,89.3852,1.75917,89.3852,1.77778
-64.2226,-1191.88,0.999987,-0.00512042,91.1991,1.75917,91.1991,1.78701
-62.4016,-1191.89,1,-9.1591e-06,93.02,1.75917,93.02,1.78701
-60.5878,-1191.89,0.999987,-0.00514006,94.8339,1.75917,94.8339,1.78701
-58.774,-1191.9,0.999987,-0.00513879,96.6477,1.75909,96.6477,1.78701
-56.9602,-1191.9,0.999987,-0.00511946,98.4615,1.7684,98.4615,1.78701
-55.1392,-1191.91,0.999987,-0.00513934,100.283,1.78043,100.283,1.77767
-53.3254,-1191.92,1,-7.95964e-06,102.096,1.76881,102.096,1.77767
-51.5116,-1191.92,0.999987,-0.00513886,103.91,1.75498,103.91,1.77767
-49.6977,-1191.93,0.999987,-0.00511747,105.724,1.75258,105.724,1.77767
-47.8768,-1191.94,0.999987,-0.00513838,107.545,1.75149,107.545,1.77767
-46.063,-1191.95,0.999987,-0.00513814,109.359,1.74189,109.359,1.76836
-44.2491,-1191.96,0.999987,-0.00513687,111.173,1.74136,111.173,1.76836
-42.4353,-1191.97,0.999987,-0.00513766,112.987,1.74114,112.987,1.76836
