-926.018,-4526.21,-0.988165,-0.153393,0,1.71251,0,1.69558
-926.797,-4526.33,-0.980003,-0.198984,0.788053,1.65294,0.788053,1.70533
-927.576,-4526.49,-0.932548,-0.361047,1.58267,1.72123,1.58267,1.75286
-927.84,-4526.59,-0.817126,-0.576459,1.86614,1.76991,1.86614,1.81955
-928.183,-4526.83,-0.680124,-0.733097,2.28584,1.69758,2.28584,1.94768
-928.805,-4527.5,-0.520119,-0.854094,3.19982,1.57207,3.19982,1.94211
-928.969,-4527.77,-0.443902,-0.896075,3.5158,1.55276,3.5158,1.92846
-929.112,-4528.06,-0.386323,-0.922364,3.83776,1.49183,3.83776,1.89852
-929.241,-4528.37,-0.289565,-0.957158,4.17073,1.44424,4.17073,1.81652
-929.334,-4528.67,-0.23464,-0.972082,4.4916,1.42721,4.4916,1.82611
-929.412,-4529,-0.130587,-0.991437,4.82669,1.36726,4.82669,1.79094
-929.455,-4529.32,-0.0639594,-0.997953,5.15524,1.34895,5.15524,1.77417
-929.477,-4529.66,0.0218038,-0.999762,5.49098,1.32097,5.49098,1.75689
-929.47,-4529.99,0.0848592,-0.996393,5.8168,1.32057,5.8168,1.74501
-929.441,-4530.32,0.172701,-0.984974,6.15307,1.32609,6.15307,1.74957
-929.384,-4530.65,0.240904,-0.970549,6.48379,1.33437,6.48379,1.75576
-929.305,-4530.96,0.338452,-0.940984,6.80984,1.36318,6.80984,1.7715
-929.198,-4531.26,0.396294,-0.918124,7.12636,1.36215,7.12636,1.80587
-929.07,-4531.56,0.473217,-0.880946,7.45076,1.40177,7.45076,1.81353
-928.92,-4531.84,0.579228,-0.815165,7.76773,1.44991,7.76773,1.81925
-928.741,-4532.09,0.608805,-0.79332,8.07602,1.47144,8.07602,1.8291
-928.548,-4532.34,0.734189,-0.678946,8.39281,1.53658,8.39281,1.82058
-928.327,-4532.54,0.764513,-0.644609,8.69442,1.50514,8.69442,1.82981
-928.084,-4532.75,0.837851,-0.545899,9.01211,1.56786,9.01211,1.85871
-927.827,-4532.92,0.898458,-0.43906,9.31905,1.58512,9.31905,1.83284
-927.541,-4533.06,0.927394,-0.374086,9.63709,1.59957,9.63709,1.79416
-927.241,-4533.18,0.928899,-0.370332,9.96062,1.57521,9.96062,1.76194
-926.284,-4533.56,0.928899,-0.370332,10.9912,1.6393,10.9912,1.63438
