-100.12,-1184.28,-7.46974,0.141049
-100.27,-1184.28,-7.48677,0.142597
-100.42,-1184.28,-7.5033,0.144798
-100.571,-1184.27,-7.51927,0.145961
-100.722,-1184.27,-7.53612,0.147119
-100.873,-1184.27,-7.55461,0.147847
-101.025,-1184.27,-7.57156,0.146259
-101.177,-1184.26,-7.58749,0.143759
-101.33,-1184.26,-7.60391,0.142895
-101.482,-1184.26,-7.62096,0.142714
-101.636,-1184.26,-7.63857,0.142048
-101.79,-1184.25,-7.65719,0.138954
-101.944,-1184.25,-7.67698,0.133837
-102.098,-1184.25,-7.69772,0.131422
-102.253,-1184.25,-7.71812,0.131349
-102.408,-1184.24,-7.73923,0.12953
-102.564,-1184.24,-7.7609,0.127171
-102.72,-1184.24,-7.78086,0.125626
-102.876,-1184.24,-7.80106,0.124402
-103.033,-1184.23,-7.82284,0.123071
-103.19,-1184.23,-7.8428,0.12135
-103.348,-1184.23,-7.86337,0.121235
-103.506,-1184.23,-7.88613,0.1218
-103.664,-1184.22,-7.9076,0.121658
-103.823,-1184.22,-7.93111,0.122455
-103.982,-1184.22,-7.95595,0.122451
-104.142,-1184.22,-7.97968,0.12045
-104.303,-1184.22,-8.00264,0.118367
-104.464,-1184.21,-8.02623,0.118375
-104.625,-1184.21,-8.04893,0.11907
-104.787,-1184.21,-8.07129,0.1187
-104.949,-1184.21,-8.09516,0.118159
-105.112,-1184.2,-8.11855,0.116598
-105.275,-1184.2,-8.14108,0.115809
-105.439,-1184.2,-8.16327,0.115212
-105.603,-1184.2,-8.18534,0.114607
-105.767,-1184.2,-8.20693,0.114823
-105.932,-1184.19,-8.22888,0.11431
-106.097,-1184.19,-8.25065,0.113545
-106.263,-1184.19,-8.27228,0.113637
-106.43,-1184.19,-8.29347,0.114525
-106.596,-1184.19,-8.31153,0.115687
-106.763,-1184.18,-8.3307,0.116827
-106.931,-1184.18,-8.34945,0.116205
-107.098,-1184.18,-8.36615,0.116139
-107.266,-1184.18,-8.38285,0.117005
-107.434,-1184.17,-8.39996,0.116851
-107.603,-1184.17,-8.41868,0.117777
-107.772,-1184.17,-8.43589,0.118906
-107.942,-1184.17,-8.45336,0.118059
-108.111,-1184.16,-8.46999,0.117417
-108.281,-1184.16,-8.485,0.117572
-108.451,-1184.16,-8.50297,0.11805
-108.622,-1184.16,-8.51933,0.118545
-108.793,-1184.16,-8.53375,0.119339
-108.965,-1184.15,-8.5536,0.119663
-109.137,-1184.15,-8.57505,0.119613
-109.309,-1184.15,-8.59314,0.119323
-109.482,-1184.15,-8.61093,0.120843
-109.655,-1184.14,-8.62881,0.124264
-109.828,-1184.14,-8.6454,0.12599
-110.002,-1184.14,-8.66417,0.128662
-110.176,-1184.14,-8.68137,0.130951
-110.35,-1184.13,-8.69519,0.132334
-110.525,-1184.13,-8.71018,0.133751
-110.699,-1184.13,-8.72455,0.133727
-110.874,-1184.13,-8.73961,0.133567
-111.05,-1184.12,-8.75526,0.134668
-111.226,-1184.12,-8.76882,0.136857
-111.402,-1184.12,-8.78285,0.138967
-111.578,-1184.12,-8.79802,0.139364
-111.755,-1184.11,-8.81291,0.138441
-111.932,-1184.11,-8.8281,0.137955
-112.109,-1184.11,-8.84409,0.137303
-112.286,-1184.1,-8.85676,0.138484
-112.464,-1184.1,-8.86778,0.139921
-112.642,-1184.1,-8.8788,0.14062
-112.82,-1184.1,-8.8905,0.14233
-112.999,-1184.09,-8.90405,0.143423
-113.177,-1184.09,-8.91666,0.142989
-113.356,-1184.09,-8.93013,0.143935
-113.535,-1184.08,-8.94253,0.14593
-113.715,-1184.08,-8.95252,0.146533
-113.894,-1184.08,-8.96472,0.146695
-114.074,-1184.08,-8.97735,0.145952
-114.254,-1184.07,-8.99029,0.147701
-114.435,-1184.07,-9.00372,0.150468
-114.616,-1184.07,-9.01824,0.15051
-114.797,-1184.06,-9.03299,0.150272
-114.978,-1184.06,-9.047,0.152608
-115.159,-1184.06,-9.061,0.154024
-115.341,-1184.05,-9.07453,0.155914
-115.523,-1184.05,-9.08852,0.160067
-115.705,-1184.05,-9.10109,0.160823
-115.887,-1184.04,-9.11297,0.159443
-116.07,-1184.04,-9.125,0.157591
-116.253,-1184.04,-9.1401,0.156385
-116.436,-1184.04,-9.15496,0.155436
-116.62,-1184.03,-9.16723,0.154533
-116.804,-1184.03,-9.18287,0.153983
-116.988,-1184.03,-9.19894,0.152925
-117.173,-1184.02,-9.21569,0.151438
-117.357,-1184.02,-9.2315,0.150624
-117.542,-1184.02,-9.24699,0.151445
-117.728,-1184.01,-9.26393,0.151992
-117.913,-1184.01,-9.27924,0.151064
-118.099,-1184.01,-9.29488,0.148969
-118.286,-1184.01,-9.31028,0.145566
-118.472,-1184,-9.32522,0.144707
-118.659,-1184,-9.34099,0.147445
-118.847,-1184,-9.35795,0.151382
-119.034,-1183.99,-9.37327,0.154261
-119.222,-1183.99,-9.38787,0.156414
-119.41,-1183.99,-9.40325,0.157372
-119.599,-1183.98,-9.418,0.15455
-119.788,-1183.98,-9.4332,0.15036
-119.977,-1183.98,-9.44797,0.147562
-120.166,-1183.97,-9.46362,0.143418
-120.356,-1183.97,-9.48019,0.140953
-120.546,-1183.97,-9.49694,0.142664
-120.737,-1183.97,-9.51338,0.143174
-120.928,-1183.96,-9.52953,0.143082
-121.119,-1183.96,-9.54397,0.141696
-121.31,-1183.96,-9.55847,0.139866
-121.502,-1183.95,-9.57312,0.141074
-121.694,-1183.95,-9.58632,0.145044
-121.886,-1183.95,-9.59854,0.148312
-122.078,-1183.95,-9.61086,0.148256
-122.271,-1183.94,-9.62493,0.146723
-122.463,-1183.94,-9.63991,0.145561
-122.657,-1183.94,-9.65359,0.145561
-122.85,-1183.93,-9.66868,0.145177
-123.044,-1183.93,-9.68523,0.144113
-123.238,-1183.93,-9.69863,0.142112
-123.432,-1183.92,-9.71356,0.141434
-123.627,-1183.92,-9.72962,0.141612
-123.822,-1183.92,-9.74349,0.142765
-124.017,-1183.92,-9.75583,0.145589
-124.213,-1183.91,-9.7695,0.147217
-124.408,-1183.91,-9.78556,0.148153
-124.604,-1183.91,-9.80004,0.149528
-124.8,-1183.9,-9.81217,0.150874
-124.997,-1183.9,-9.826,0.152979
-125.194,-1183.9,-9.84077,0.155054
-125.39,-1183.89,-9.85432,0.155788
-125.588,-1183.89,-9.86835,0.155707
-125.786,-1183.89,-9.8845,0.155596
-125.984,-1183.88,-9.90177,0.154325
-126.182,-1183.88,-9.91722,0.152084
-126.381,-1183.88,-9.93048,0.149878
-126.579,-1183.87,-9.94267,0.149253
-126.778,-1183.87,-9.95672,0.150977
-126.978,-1183.87,-9.97101,0.150135
-127.177,-1183.86,-9.9858,0.149021
-127.377,-1183.86,-9.99977,0.152997
-127.577,-1183.86,-10.0118,0.159149
-127.777,-1183.86,-10.024,0.162155
-127.978,-1183.85,-10.0355,0.163372
