-100.064,-1184.11,-11.0318,0.147235
-100.284,-1184.1,-11.0328,0.148785
-100.505,-1184.1,-11.0342,0.152822
-100.725,-1184.1,-11.037,0.157063
-100.945,-1184.09,-11.0391,0.159792
-101.166,-1184.09,-11.0413,0.161494
-101.386,-1184.09,-11.0437,0.16386
-101.607,-1184.08,-11.0454,0.165799
-101.827,-1184.08,-11.0476,0.166747
-102.048,-1184.08,-11.0508,0.170161
-102.268,-1184.07,-11.054,0.17232
-102.489,-1184.07,-11.0554,0.172617
-102.709,-1184.07,-11.0564,0.17359
-102.93,-1184.06,-11.057,0.173268
-103.151,-1184.06,-11.0584,0.172063
-103.371,-1184.06,-11.0619,0.171376
-103.592,-1184.05,-11.0638,0.171118
-103.813,-1184.05,-11.0651,0.171125
-104.034,-1184.05,-11.0667,0.170448
-104.255,-1184.04,-11.0683,0.169533
-104.475,-1184.04,-11.0702,0.170196
-104.696,-1184.04,-11.0715,0.171123
-104.917,-1184.03,-11.0734,0.171094
-105.138,-1184.03,-11.0744,0.17134
-105.359,-1184.03,-11.0737,0.171656
-105.58,-1184.02,-11.0754,0.170317
-105.801,-1184.02,-11.078,0.169202
-106.022,-1184.01,-11.0801,0.167818
-106.243,-1184.01,-11.0817,0.165944
-106.464,-1184.01,-11.0829,0.165225
-106.685,-1184,-11.084,0.164219
-106.907,-1184,-11.0862,0.161933
-107.128,-1184,-11.0897,0.159504
-107.349,-1184,-11.0912,0.158012
-107.57,-1183.99,-11.0923,0.156441
-107.792,-1183.99,-11.0951,0.156191
-108.013,-1183.99,-11.0988,0.157083
-108.235,-1183.98,-11.1015,0.156887
-108.456,-1183.98,-11.1024,0.156936
-108.678,-1183.98,-11.1032,0.156486
-108.899,-1183.97,-11.1044,0.154715
-109.12,-1183.97,-11.1058,0.151709
-109.342,-1183.97,-11.1082,0.147486
-109.563,-1183.96,-11.1105,0.144341
-109.785,-1183.96,-11.1112,0.141335
-110.007,-1183.96,-11.1136,0.139166
-110.229,-1183.96,-11.1168,0.137438
-110.452,-1183.95,-11.1194,0.135243
-110.674,-1183.95,-11.1219,0.136089
-110.896,-1183.95,-11.1222,0.138082
-111.118,-1183.95,-11.1222,0.137776
-111.34,-1183.94,-11.1228,0.135533
-111.562,-1183.94,-11.1228,0.132172
-111.784,-1183.94,-11.1233,0.128267
-112.006,-1183.93,-11.1249,0.124938
-112.228,-1183.93,-11.1247,0.122239
-112.45,-1183.93,-11.1246,0.119908
-112.672,-1183.93,-11.126,0.117876
-112.894,-1183.93,-11.1273,0.115956
-113.115,-1183.92,-11.1279,0.115582
-113.337,-1183.92,-11.1279,0.115207
-113.559,-1183.92,-11.1274,0.113896
-113.78,-1183.92,-11.127,0.112628
-114.002,-1183.91,-11.1277,0.111601
-114.224,-1183.91,-11.1294,0.111913
-114.446,-1183.91,-11.1297,0.112483
-114.668,-1183.91,-11.1291,0.112213
-114.89,-1183.9,-11.1286,0.11297
-115.111,-1183.9,-11.1291,0.113783
-115.333,-1183.9,-11.1307,0.113334
-115.555,-1183.9,-11.1312,0.11336
-115.777,-1183.89,-11.132,0.112252
-115.999,-1183.89,-11.1327,0.112429
-116.221,-1183.89,-11.1346,0.113343
-116.443,-1183.89,-11.1364,0.111555
-116.665,-1183.89,-11.1365,0.110787
-116.887,-1183.88,-11.1357,0.111748
-117.109,-1183.88,-11.1352,0.112773
-117.331,-1183.88,-11.1353,0.114258
-117.554,-1183.88,-11.1359,0.115747
-117.776,-1183.87,-11.1359,0.116786
-117.998,-1183.87,-11.1348,0.118657
-118.22,-1183.87,-11.1336,0.118101
-118.442,-1183.87,-11.1324,0.116932
-118.664,-1183.86,-11.1324,0.116243
-118.886,-1183.86,-11.134,0.11507
-119.109,-1183.86,-11.1363,0.116403
-119.331,-1183.86,-11.136,0.120713
