-849.771,-4531.07,12.0901,-0.147418
-849.53,-4531.07,12.0959,-0.14728
-849.288,-4531.08,12.1027,-0.145307
-849.046,-4531.08,12.109,-0.143153
-848.804,-4531.08,12.1151,-0.142329
-848.562,-4531.09,12.1213,-0.142979
-848.32,-4531.09,12.1284,-0.143139
-848.078,-4531.09,12.1348,-0.144023
-847.835,-4531.1,12.14,-0.146794
-847.593,-4531.1,12.1456,-0.148944
-847.35,-4531.1,12.1496,-0.148647
-847.107,-4531.11,12.1533,-0.149847
-846.864,-4531.11,12.159,-0.151322
-846.622,-4531.11,12.1621,-0.151031
-846.379,-4531.11,12.1655,-0.149894
-846.136,-4531.12,12.1705,-0.150542
-845.893,-4531.12,12.1747,-0.152632
-845.65,-4531.12,12.1796,-0.152765
-845.406,-4531.13,12.1818,-0.152633
-845.163,-4531.13,12.185,-0.153535
-844.92,-4531.13,12.1922,-0.155687
-844.676,-4531.14,12.1973,-0.158559
-844.433,-4531.14,12.2007,-0.160565
-844.189,-4531.14,12.205,-0.160351
-843.945,-4531.15,12.21,-0.161396
-843.701,-4531.15,12.2128,-0.161754
-843.457,-4531.15,12.2156,-0.162813
-843.213,-4531.16,12.2194,-0.164254
-842.969,-4531.16,12.2235,-0.163093
-842.725,-4531.16,12.2303,-0.158605
-842.48,-4531.17,12.2298,-0.151086
-842.236,-4531.17,12.2273,-0.149104
-841.991,-4531.17,12.233,-0.148151
-841.747,-4531.18,12.2385,-0.14451
-841.502,-4531.18,12.2431,-0.144732
-841.258,-4531.18,12.2472,-0.147122
-841.013,-4531.19,12.2524,-0.151724
-840.768,-4531.19,12.2589,-0.155783
-840.524,-4531.19,12.2633,-0.16124
-840.279,-4531.2,12.2658,-0.165993
-840.034,-4531.2,12.2698,-0.164673
-839.789,-4531.2,12.2771,-0.163818
-839.544,-4531.21,12.2817,-0.163026
-839.298,-4531.21,12.2846,-0.161621
-839.052,-4531.21,12.2876,-0.159606
-838.807,-4531.22,12.2917,-0.156567
-838.561,-4531.22,12.2964,-0.157029
-838.316,-4531.22,12.2968,-0.15703
