-157.449,-1184.08,-0.995645,0.0932211,0,2.21564,0,2.35581
-158.741,-1183.95,-0.996286,0.0861087,1.29817,1.97395,1.29817,2.2376
-160.034,-1183.84,-0.995583,0.0938882,2.59551,1.77911,2.59551,2.12744
-161.712,-1183.68,-0.99562,0.0934931,4.28109,1.53316,4.28109,1.97126
-163.397,-1183.53,-0.995583,0.0938887,5.97377,1.48704,5.97377,1.80875
-165.075,-1183.37,-0.995583,0.0938889,7.65935,1.45443,7.65935,1.6489
-166.753,-1183.21,-0.999939,0.0110189,9.34493,1.52135,9.34493,1.51828
-168.446,-1183.19,-0.999939,0.0110203,11.0374,1.51913,11.0374,1.51262
-170.138,-1183.17,-0.999898,0.0142645,12.73,1.51384,12.73,1.5005
-172.752,-1183.14,-0.999971,0.00755722,15.3438,1.5106,15.3438,1.48997
-175.223,-1183.12,-0.999988,0.00481392,17.8147,1.51913,17.8147,1.48956
-177.165,-1183.11,-1,2.35394e-05,19.7571,1.52311,19.7571,1.49871
-179.1,-1183.11,-1,2.28383e-05,21.6923,1.51989,21.6923,1.5079
-181.043,-1183.11,-0.999988,0.00483333,23.6346,1.51873,23.6346,1.52651
-182.978,-1183.1,-1,2.33466e-05,25.5699,1.54601,25.5699,1.53676
-184.913,-1183.1,-0.999988,0.00481616,27.5051,1.54046,27.5051,1.54046
-186.855,-1183.09,-0.999988,0.00483313,29.4475,1.55294,29.4475,1.53767
-188.791,-1183.08,-0.999988,0.00481667,31.3827,1.55368,31.3827,1.53673
-190.733,-1183.07,-0.999988,0.00481597,33.3251,1.54919,33.3251,1.53648
-192.675,-1183.06,-0.999988,0.0048339,35.2674,1.54735,35.2674,1.53626
-194.611,-1183.05,-0.999988,0.00481744,37.2027,1.54662,37.2027,1.52678
-196.553,-1183.04,-0.999988,0.00481674,39.145,1.54603,39.145,1.52663
-198.495,-1183.03,-0.999988,0.004817,41.0874,1.54578,41.0874,1.52663
-200.438,-1183.02,-0.999954,0.00960947,43.0298,1.53626,43.0298,1.52651
-202.38,-1183,-0.999984,0.00559655,44.9722,1.54557,44.9722,1.5172
-204.051,-1183,-1,2.59669e-05,46.6433,1.54539,46.6433,1.5172
-205.729,-1183,-1,2.72972e-05,48.3214,1.54539,48.3214,1.51712
-207.407,-1182.99,-0.999984,0.00559721,49.9995,1.53608,49.9995,1.52643
-209.078,-1182.99,-0.999984,0.00559632,51.6705,1.53608,51.6705,1.52643
-210.749,-1182.98,-0.999984,0.00559765,53.3416,1.53593,53.3416,1.52643
-212.42,-1182.97,-1,2.81028e-05,55.0126,1.53593,55.0126,1.51712
-212.913,-1182.97,-1,2.81028e-05,55.5053,1.52638,55.5053,1.52643
